Date,DIFF,TRFEE,MKTCP,TOTBC,MWNUS,MWNTD,MWTRV,AVBLS,BLCHS,ATRCT,MIREV,HRATE,CPTRA,CPTRV,TRVOU,TOUTV,ETRVU,ETRAV,NTRBL,NADDU,NTREP,NTRAT,NTRAN,MKPRU
2009/8/30,1,0,0,1091500,2,0,0,0.000207477,0,0,0,4.47E-06,0,9000,0,4550,0,50,1,91,91,21973,91,0
2009/8/31,1,0,0,1096200,2,0,0,0.000213217,0,0,0,4.67E-06,0,1566.666667,0,5000,0,300,1,95,95,22068,95,0
2009/9/1,1,0,0,1100150,2,0,0,0.000205837,0,0,0,3.93E-06,0,0,0,3950,0,0,1,79,79,22147,79,0
2009/9/2,1,0,0,1103550,2,0,0,0.000205811,0,0,0,3.38E-06,0,0,0,3400,0,0,1,68,68,22215,68,0
2009/9/3,1,0,0,1106550,2,0,0,0.000232061,0,0,0,2.98E-06,0,428.5714286,0,3700,0,700,1,61,61,22276,61,0
2009/9/4,1,0,0,1109700,2,0,0,0.000205691,0,0,0,3.13E-06,0,0,0,3150,0,0,1,63,63,22339,63,0
2009/9/5,1,0,0,1113250,2,0,0,0.000205873,0,0,0,3.53E-06,0,0,0,3550,0,0,1,71,71,22410,71,0
2009/9/6,1,0,0,1116850,2,0,0,0.000205821,0,0,0,3.58E-06,0,0,0,3600,0,0,1,72,72,22482,72,0
2009/9/7,1,0,0,1120750,2,0,0,0.000224541,0,0,0,3.88E-06,0,600,0,4550,0,650,1,79,79,22561,79,0
2009/9/8,1,0,0,1124050,2,0,0,0.000205748,0,0,0,3.28E-06,0,0,0,3300,0,0,1,66,66,22627,66,0
2009/9/9,1,0,0,1126950,2,0,0,0.000205796,0,0,0,2.88E-06,0,0,0,2900,0,0,1,58,58,22685,58,0
2009/9/10,1,0,0,1130000,2,0,0,0.0002059,0,0,0,3.03E-06,0,0,0,3050,0,0,1,61,61,22746,61,0
2009/9/11,1,0,0,1133400,2,0,0,0.000205797,0,0,0,3.38E-06,0,0,0,3400,0,0,1,68,68,22814,68,0
2009/9/12,1,0,0,1136950,2,0,0,0.000205819,0,0,0,3.53E-06,0,0,0,3550,0,0,1,71,71,22885,71,0
2009/9/13,1,0,0,1140450,2,0,0,0.000205844,0,0,0,3.48E-06,0,0,0,3500,0,0,1,70,70,22955,70,0
2009/9/14,1,0,0,1144500,2,0,0,0.000205888,0,0,0,4.03E-06,0,0,0,4050,0,0,1,81,81,23036,81,0
2009/9/15,1,0,0,1147300,2,0,0,0.000205857,0,0,0,2.78E-06,0,0,0,2800,0,0,1,56,56,23092,56,0
2009/9/16,1,0,0,1150200,2,0,0,0.000209447,0,0,0,2.88E-06,0,290000,0,2901,0,1,1,59,59,23151,59,0
2009/9/17,1,0.12,0,1154350,2,0,0,0.000339393,0,0,0,4.13E-06,0,83,0,9200,0,5000,1,85,84,23235,84,0
2009/9/18,1,0,0,1158400,2,0,0,0.000205782,0,0,0,4.03E-06,0,0,0,4050,0,0,1,81,81,23316,81,0
2009/9/19,1,0,0,1161950,2,0,0,0.000205967,0,0,0,3.53E-06,0,0,0,3550,0,0,1,71,71,23387,71,0
2009/9/20,1,0,0,1165900,2,0,0,0.00020597,0,0,0,3.93E-06,0,0,0,3950,0,0,1,79,79,23466,79,0
2009/9/21,1,0,0,1169600,2,0,0,0.000205955,0,0,0,3.68E-06,0,0,0,3700,0,0,1,74,74,23540,74,0
2009/9/22,1,0,0,1171300,2,0,0,0.000232472,0,0,0,1.69E-06,0,425,0,2100,0,400,1,35,35,23575,35,0
2009/9/23,1,0,0,1172650,2,0,0,0.00036833,0,0,0,1.34E-06,0,67.5,0,3350,0,2000,1,28,28,23603,28,0
2009/9/24,1,0,0,1176750,2,0,0,0.000205587,0,0,0,4.08E-06,0,0,0,4100,0,0,1,82,82,23685,82,0
2009/9/25,1,0,0,1181750,2,0,0,0.000234804,0,0,0,4.97E-06,0,384.6153846,0,6300,0,1300,1,102,102,23787,102,0
2009/9/26,1,0,0,1186450,2,0,0,0.000205497,0,0,0,4.67E-06,0,0,0,4700,0,0,1,94,94,23881,94,0
2009/9/27,1,0,0,1190900,2,0,0,0.000225828,0,0,0,4.42E-06,0,556.25,0,5250,0,800,1,90,90,23971,90,0
2009/9/28,1,0,0,1195300,2,0,0,0.000205939,0,0,0,4.37E-06,0,0,0,4400,0,0,1,88,88,24059,88,0
2009/9/29,1,0,0,1199450,2,0,0,0.000263226,0,0,0,4.13E-06,0,193.0232558,0,6300,0,2150,1,85,85,24144,85,0
2009/9/30,1,0,0,1203800,2,0,0,0.000205818,0,0,0,4.32E-06,0,0,0,4350,0,0,1,87,87,24231,87,0
2009/10/1,1,0,0,1208050,2,0,0,0.000205859,0,0,0,4.23E-06,0,0,0,4250,0,0,1,85,85,24316,85,0
2009/10/2,1,0,0,1211800,2,0,0,0.000220935,0,0,0,3.73E-06,0,750,0,4250,0,500,1,76,76,24392,76,0
2009/10/3,1,0,0,1214700,2,0,0,0.000205467,0,0,0,2.88E-06,0,0,0,2900,0,0,1,58,58,24450,58,0
2009/10/4,1,0,0,1217750,2,0,0,0.000205603,0,0,0,3.03E-06,0,0,0,3050,0,0,1,61,61,24511,61,0
2009/10/5,1,0,0,1220650,2,0,0,0.000205747,0,0,0,2.88E-06,0,0,0,2900,0,0,1,58,58,24569,58,0
2009/10/6,1,0,0,1222700,2,0,0,0.000249165,0,0,0,2.04E-06,0,1025,0,2950,0,200,1,42,43,24612,43,0
2009/10/7,1,0,0,1225250,2,0,0,0.000205769,0,0,0,2.54E-06,0,0,0,2550,0,0,1,51,51,24663,51,0
2009/10/8,1,0,0,1228750,2,0,0,0.000205503,0,0,0,3.48E-06,0,0,0,3500,0,0,1,70,70,24733,70,0
2009/10/9,1,0,0,1232650,2,0,0,0.000205615,0,0,0,3.88E-06,0,0,0,3900,0,0,1,78,78,24811,78,0
2009/10/10,1,0,0,1236500,2,0,0,0.000205783,0,0,0,3.83E-06,0,0,0,3850,0,0,1,77,77,24888,77,0
2009/10/11,1,0,0,1240450,2,0,0,0.000205788,0,0,0,3.93E-06,0,0,0,3950,0,0,1,79,79,24967,79,0
2009/10/12,1,0,0,1243550,2,0,0,0.000338385,0,0,0,3.08E-06,0,61.38613861,0,8150,0,5050,1,63,63,25030,63,0
2009/10/13,1,0,0,1246100,2,0,0,0.000205788,0,0,0,2.54E-06,0,0,0,2550,0,0,1,51,51,25081,51,0
2009/10/14,1,0,0,1248900,2,0,0,0.000205755,0,0,0,2.78E-06,0,0,0,2800,0,0,1,56,56,25137,56,0
2009/10/15,1,0,0,1253150,2,0,0,0.000205365,0,0,0,4.23E-06,0,0,0,4250,0,0,1,85,85,25222,85,0
2009/10/16,1,0,0,1256400,2,0,0,0.000343734,0,0,0,3.23E-06,0,33.50515464,0,12950,0,9700,1,66,66,25288,66,0
2009/10/17,1,0,0,1259150,2,0,0,0.000205838,0,0,0,2.73E-06,0,0,0,2750,0,0,1,55,55,25343,55,0
2009/10/18,1,0,0,1262350,2,0,0,0.000218257,0,0,0,3.18E-06,0,914.2857143,0,3550,0,350,1,65,65,25408,65,0
2009/10/19,1,0,0,1267300,2,0,0,0.000205483,0,0,0,4.92E-06,0,0,0,4950,0,0,1,99,99,25507,99,0
2009/10/20,1,0,0,1272850,2,0,0,0.000205547,0,0,0,5.52E-06,0,0,0,5550,0,0,1,111,111,25618,111,0
2009/10/21,1,0.12,0,1277000,2,0,0,0.000339186,0,0,0,4.13E-06,0,83,0,9199.88,0,5000,1,85,84,25702,84,0
2009/10/22,1,0,0,1281300,2,0,0,0.000281223,0,0,0,4.28E-06,0,33.46366002,0,17149.76,0,12850,1,88,88,25790,88,0
2009/10/23,1,0,0,1285650,2,0,0,0.000205489,0,0,0,4.32E-06,0,0,0,4350,0,0,1,87,87,25877,87,0
2009/10/24,1,0,0,1289400,2,0,0,0.000205536,0,0,0,3.73E-06,0,0,0,3750,0,0,1,75,75,25952,75,0
2009/10/25,1,0,0,1293050,2,0,0,0.000217399,0,0,0,3.63E-06,0,29.79591837,0,15900,0,12250,1,74,74,26026,74,0
2009/10/26,1,0,0,1296300,2,0,0,0.000205803,0,0,0,3.23E-06,0,0,0,3250,0,0,1,65,65,26091,65,0
2009/10/27,1,0,0,1299600,2,0,0,0.000233592,0,0,0,3.28E-06,0,25.38461538,0,16300,0,13000,1,67,67,26158,67,0
2009/10/28,1,0,0,1302800,2,0,0,0.000205651,0,0,0,3.18E-06,0,0,0,3200,0,0,1,64,64,26222,64,0
2009/10/29,1,0,0,1305300,2,0,0,0.000228367,0,0,0,2.49E-06,0,500,0,3000,0,500,1,51,51,26273,51,0
2009/10/30,1,0,0,1308350,2,0,0,0.000261526,0,0,0,3.03E-06,0,196.7741935,0,4600,0,1550,1,62,62,26335,62,0
2009/10/31,1,0,0,1310600,2,0,0,0.000205315,0,0,0,2.24E-06,0,0,0,2250,0,0,1,45,45,26380,45,0
2009/11/1,1,0,0,1312100,2,0,0,0.000205358,0,0,0,1.49E-06,0,0,0,1500,0,0,1,30,30,26410,30,0
2009/11/2,1,0,0,1313750,2,0,0,0.0002053,0,0,0,1.64E-06,0,0,0,1650,0,0,1,33,33,26443,33,0
2009/11/3,1,0,0,1316600,2,0,0,0.000205659,0,0,0,2.83E-06,0,0,0,2850,0,0,1,57,57,26500,57,0
2009/11/4,1,0,0,1319700,2,0,0,0.000205378,0,0,0,3.08E-06,0,0,0,3100,0,0,1,62,62,26562,62,0
2009/11/5,1,0,0,1322900,2,0,0,0.000279352,0,0,0,3.18E-06,0,20.64516129,0,18700,0,15500,1,65,65,26627,65,0
2009/11/6,1,0,0,1325350,2,0,0,0.000205585,0,0,0,2.44E-06,0,0,0,2450,0,0,1,49,49,26676,49,0
2009/11/7,1,0,0,1329150,2,0,0,0.000205642,0,0,0,3.78E-06,0,0,0,3800,0,0,1,76,76,26752,76,0
2009/11/8,1,0,0,1332650,2,0,0,0.000205585,0,0,0,3.48E-06,0,0,0,3500,0,0,1,70,70,26822,70,0
2009/11/9,1,0,0,1335900,2,0,0,0.000205671,0,0,0,3.23E-06,0,0,0,3250,0,0,1,65,65,26887,65,0
2009/11/10,1,0,0,1339450,2,0,0,0.000205443,0,0,0,3.53E-06,0,0,0,3550,0,0,1,71,71,26958,71,0
2009/11/11,1,0,0,1342900,2,0,0,0.000308106,0,0,0,3.43E-06,0,19.16666667,0,93450,0,18000,1,71,78,27036,78,0
2009/11/12,1,0,0,1346400,2,0,0,0.000205381,0,0,0,3.48E-06,0,0,0,3500,0,0,1,70,70,27106,70,0
2009/11/13,1,0,0,1349900,2,0,0,0.00023053,0,0,0,3.48E-06,0,673.0769231,0,4100,0,520,1,73,73,27179,73,0
2009/11/14,1,0,0,1354050,2,0,0,0.000205649,0,0,0,4.13E-06,0,0,0,4150,0,0,1,83,83,27262,83,0
2009/11/15,1,0,0,1358850,2,0,0,0.000205596,0,0,0,4.77E-06,0,0,0,4800,0,0,1,96,96,27358,96,0
2009/11/16,1,0,0,1363850,2,0,0,0.000205698,0,0,0,4.97E-06,0,0,0,5000,0,0,1,100,100,27458,100,0
2009/11/17,1,0,0,1368400,2,0,0,0.00020569,0,0,0,4.52E-06,0,0,0,4550,0,0,1,91,91,27549,91,0
2009/11/18,1,0,0,1372350,2,0,0,0.000205559,0,0,0,3.93E-06,0,0,0,3950,0,0,1,79,79,27628,79,0
2009/11/19,1,0,0,1376000,2,0,0,0.000205367,0,0,0,3.63E-06,0,0,0,3650,0,0,1,73,73,27701,73,0
2009/11/20,1,0,0,1380100,2,0,0,0.000335647,0,0,0,4.08E-06,0,9.24464487,0,48450,0,44350,1,84,84,27785,84,0
2009/11/21,1,0,0,1383950,2,0,0,0.000205721,0,0,0,3.83E-06,0,0,0,3850,0,0,1,77,77,27862,77,0
2009/11/22,1,0,0,1388950,2,0,0,0.000205698,0,0,0,4.97E-06,0,0,0,5000,0,0,1,100,100,27962,100,0
2009/11/23,1,0,0,1393750,2,0,0,0.000205874,0,0,0,4.77E-06,0,0,0,4800,0,0,1,96,96,28058,96,0
2009/11/24,1,0,0,1398850,2,0,0,0.00020562,0,0,0,5.07E-06,0,0,0,5100,0,0,1,102,102,28160,102,0
2009/11/25,1,0,0,1403100,2,0,0,0.000205657,0,0,0,4.23E-06,0,0,0,4250,0,0,1,85,85,28245,85,0
2009/11/26,1,0,0,1407000,2,0,0,0.000205541,0,0,0,3.88E-06,0,0,0,3900,0,0,1,78,78,28323,78,0
2009/11/27,1,0,0,1410750,2,0,0,0.000205523,0,0,0,3.73E-06,0,0,0,3750,0,0,1,75,75,28398,75,0
2009/11/28,1,0,0,1414650,2,0,0,0.000205529,0,0,0,3.88E-06,0,0,0,3900,0,0,1,78,78,28476,78,0
2009/11/29,1,0,0,1417550,2,0,0,0.000205648,0,0,0,2.88E-06,0,0,0,2900,0,0,1,58,58,28534,58,0
2009/11/30,1,0,0,1421250,2,0,0,0.000205749,0,0,0,3.68E-06,0,0,0,3700,0,0,1,74,74,28608,74,0
2009/12/1,1,0,0,1424550,2,0,0,0.00020582,0,0,0,3.28E-06,0,0,0,3300,0,0,1,66,66,28674,66,0
2009/12/2,1,0.22,0,1429450,2,0,0,0.000396028,0,0,0,4.87E-06,0,48.99902002,0,14950,0,10000,1,100,99,28773,99,0
2009/12/3,1,0,0,1433700,2,0,0,0.00020578,0,0,0,4.23E-06,0,0,0,4250,0,0,1,85,85,28858,85,0
2009/12/4,1,0,0,1436150,2,0,0,0.000205604,0,0,0,2.44E-06,0,0,0,2450,0,0,1,49,49,28907,49,0
2009/12/5,1,0,0,1438750,2,0,0,0.000205242,0,0,0,2.58E-06,0,0,0,2600,0,0,1,52,52,28959,52,0
2009/12/6,1,0,0,1444000,2,0,0,0.000229663,0,0,0,5.22E-06,0,527.2937277,0,6290,0,996,1,109,108,29067,108,0
2009/12/7,1,0,0,1448700,2,0,0,0.000205618,0,0,0,4.67E-06,0,0,0,4700,0,0,1,94,94,29161,94,0
2009/12/8,1,0,0,1454650,2,0,0,0.000233883,0,0,0,5.92E-06,0,396.6666667,0,7450,0,1500,1,120,121,29282,121,0
2009/12/9,1,0,0,1459350,2,0,0,0.000244313,0,0,0,4.67E-06,0,223.3840304,0,6985,0,2104,1,104,104,29386,104,0
2009/12/10,1,0,0,1464500,2,0,0,0.000212688,0,0,0,5.12E-06,0,24523.80952,0,5220,0,21,1,108,106,29492,106,0
2009/12/11,1,0,0,1470750,2,0,0,0.000205406,0,0,0,6.21E-06,0,0,0,6250,0,0,1,125,125,29617,125,0
2009/12/12,1,0,0,1475800,2,0,0,0.000279238,0,0,0,5.02E-06,0,97.11538462,0,10250,0,5200,1,102,103,29720,103,0
2009/12/13,1,0,0,1481000,2,0,0,0.000205664,0,0,0,5.17E-06,0,0,0,5200,0,0,1,104,104,29824,104,0
2009/12/14,1,0,0,1486400,2,0,0,0.000544212,0,0,0,5.37E-06,0,16.61707189,0,37945.7,0,32497,1,114,113,29937,113,0
2009/12/15,1,0,0,1492200,2,0,0,0.000213639,0,0,0,5.77E-06,0,106.4220183,0,11250,0,5450,1,117,117,30054,117,0
2009/12/16,1,0,0,1498150,2,0,0,0.000223761,0,0,0,5.92E-06,0,699.1774383,0,6809,0,851,1,122,121,30175,121,0
2009/12/17,1,0,0,1506200,2,0,0,0.000213724,0,0,0,8.00E-06,0,4014.962594,0,8300,0,201,1,164,163,30338,163,0
2009/12/18,1,0,0,1516200,2,0,0,0.000206532,0,0,0,9.94E-06,0,2000000,0,10049.5,0,1,1,202,201,30539,201,0
2009/12/19,1,0,0,1527400,2,0,0,0.0002065,0,0,0,1.11E-05,0,22400,0,11250,0,50,1,225,225,30764,225,0
2009/12/20,1,0,0,1536150,2,0,0,0.000205945,0,0,0,8.70E-06,0,0,0,8750,0,0,1,175,175,30939,175,0
2009/12/21,1,0,0,1545500,2,0,0,0.000206493,0,0,0,9.30E-06,0,18700,0,9400,0,50,1,188,188,31127,188,0
2009/12/22,1,0,0,1553100,2,0,0,0.000205805,0,0,0,7.56E-06,0,0,0,7600,0,0,1,152,152,31279,152,0
2009/12/23,1,0,0,1561550,2,0,0,0.000205649,0,0,0,8.40E-06,0,0,0,8450,0,0,1,169,169,31448,169,0
2009/12/24,1,0,0,1568750,2,0,0,0.000205689,0,0,0,7.16E-06,0,0,0,7200,0,0,1,144,144,31592,144,0
2009/12/25,1,0,0,1576600,2,0,0,0.00020716,0,0,0,7.80E-06,0,1570000,0,7900,0,1,1,159,158,31750,158,0
2009/12/26,1,0,0,1584550,2,0,0,0.000205718,0,0,0,7.90E-06,0,0,0,7950,0,0,1,159,159,31909,159,0
2009/12/27,1,0,0,1593000,2,0,0,0.000209537,0,0,0,8.40E-06,0,3380,0,8700,0,250,1,170,170,32079,170,0
2009/12/28,1,0,0,1599900,2,0,0,0.000205814,0,0,0,6.86E-06,0,0,0,6900,0,0,1,138,138,32217,138,0
2009/12/29,1,0,0,1608100,2,0,0,0.000205668,0,0,0,8.15E-06,0,0,0,8200,0,0,1,164,164,32381,164,0
2009/12/30,1.182899534,0,0,1615900,2,0,0,0.000205719,0,0,0,9.17E-06,0,0,0,7800,0,0,1,156,156,32537,156,0
2009/12/31,1.182899534,0,0,1623400,2,0,0,0.000205644,0,0,0,8.82E-06,0,0,0,7500,0,0,1,150,150,32687,150,0
2010/1/1,1.182899534,0,0,1629350,2,0,0,0.000205593,0,0,0,7.00E-06,0,0,0,5950,0,0,1,119,119,32806,119,0
2010/1/2,1.182899534,0,0,1635850,2,0,0,0.000207982,0,0,0,7.64E-06,0,6500,0,6600,0,100,1,132,132,32938,132,0
2010/1/3,1.182899534,0,0,1644000,2,0,0,0.000205689,0,0,0,9.58E-06,0,0,0,8150,0,0,1,163,163,33101,163,0
2010/1/4,1.182899534,0,0,1653500,2,0,0,0.000254214,0,0,0,1.12E-05,0,45.72141413,0,30304.35,0,20778,1,193,192,33293,192,0
2010/1/5,1.182899534,0,0,1663900,2,0,0,0.0002057,0,0,0,1.22E-05,0,0,0,10400,0,0,1,208,208,33501,208,0
2010/1/6,1.182899534,0,0,1671800,2,0,0,0.000205734,0,0,0,9.29E-06,0,0,0,7900,0,0,1,158,158,33659,158,0
2010/1/7,1.182899534,0,0,1679750,2,0,0,0.000205622,0,0,0,9.35E-06,0,0,0,7950,0,0,1,159,159,33818,159,0
2010/1/8,1.182899534,0,0,1687250,2,0,0,0.000205739,0,0,0,8.82E-06,0,0,0,7500,0,0,1,150,150,33968,150,0
2010/1/9,1.182899534,0,0,1694650,2,0,0,0.0002058,0,0,0,8.70E-06,0,0,0,7400,0,0,1,148,148,34116,148,0
2010/1/10,1.182899534,0,0,1704200,2,0,0,0.000205814,0,0,0,1.12E-05,0,0,0,9550,0,0,1,191,191,34307,191,0
2010/1/11,1.182899534,0,0,1711900,2,0,0,0.000205727,0,0,0,9.06E-06,0,0,0,7700,0,0,1,154,154,34461,154,0
2010/1/12,1.305062132,0.26,0,1720200,2,0,0,0.000348539,0,0,0,1.08E-05,0,77.21648525,0,19099.88,0,10749,1,169,168,34629,168,0
2010/1/13,1.305062132,0,0,1728100,2,0,0,0.000208462,0,0,0,1.03E-05,0,131666.6667,0,7958,0,6,1,162,160,34789,160,0
2010/1/14,1.305062132,0,0,1736000,2,0,0,0.000207623,0,0,0,1.03E-05,0,790000,0,7905,0,1,1,160,159,34948,159,0
2010/1/15,1.305062132,0,0,1742800,2,0,0,0.0002122,0,0,0,8.82E-06,0,1700,0,7200,0,400,1,137,137,35085,137,0
2010/1/16,1.305062132,0,0,1749500,2,0,0,0.000210008,0,0,0,8.69E-06,0,3337.650692,0,6900.74,0,201,1,135,135,35220,135,0
2010/1/17,1.305062132,0,0,1755650,2,0,0,0.000212065,0,0,0,7.98E-06,0,2450.199203,0,6401,0,251,1,124,124,35344,124,0
2010/1/18,1.305062132,0,0,1762150,2,0,0,0.000205531,0,0,0,8.43E-06,0,0,0,6500,0,0,1,130,130,35474,130,0
2010/1/19,1.305062132,0,0,1768100,2,0,0,0.000207196,0,0,0,7.72E-06,0,25869.56522,0,6000,0,23,1,121,120,35594,120,0
2010/1/20,1.305062132,0,0,1775100,2,0,0,0.000205524,0,0,0,9.08E-06,0,0,0,7000,0,0,1,140,140,35734,140,0
2010/1/21,1.305062132,0,0,1784000,2,0,0,0.000223953,0,0,0,1.15E-05,0,4238.095238,0,9588.29,0,210,1,186,187,35921,187,0
2010/1/22,1.305062132,0,0,1791500,2,0,0,0.00020909,0,0,0,9.73E-06,0,3750,0,7700,0,200,1,151,152,36073,152,0
2010/1/23,1.305062132,0,0,1799050,2,0,0,0.000207061,0,0,0,9.80E-06,0,755000,0,7600,0,1,1,153,152,36225,152,0
2010/1/24,1.305062132,0,0,1806300,2,0,0,0.000209697,0,0,0,9.41E-06,0,13425.92593,0,7351,0,54,1,148,148,36373,148,0
2010/1/25,1.344224971,0,0,1816450,2,0,0,0.000240988,0,0,0,1.36E-05,0,309.9236641,0,13450,0,3275,1,207,207,36580,207,0
2010/1/26,1.344224971,0,0,1826550,2,0,0,0.000218958,0,0,0,1.35E-05,0,1393.103448,0,10973,0,725,1,208,208,36788,208,0
2010/1/27,1.344224971,0,0,1835400,2,0,0,0.000208359,0,0,0,1.18E-05,0,4425,0,9050,0,200,1,178,178,36966,178,0
2010/1/28,1.344224971,0,0,1844050,2,0,0,0.000229554,0,0,0,1.16E-05,0,467.5675676,0,10500,0,1850,1,174,176,37142,176,0
2010/1/29,1.344224971,0,0,1853700,2,0,0,0.000212437,0,0,0,1.29E-05,0,1754.545455,0,10200,0,550,1,195,195,37337,195,0
2010/1/30,1.344224971,0,0,1862700,2,0,0,0.000216113,0,0,0,1.20E-05,0,1125,0,9800,0,800,1,181,183,37520,183,0
2010/1/31,1.344224971,0,0,1873000,2,0,0,0.000222479,0,0,0,1.38E-05,0,624.2424242,0,11950,0,1650,1,210,210,37730,210,0
2010/2/1,1.344224971,0,0,1881950,2,0,0,0.000232915,0,0,0,1.20E-05,0,331.4814815,0,12300,0,2700,1,188,189,37919,189,0
2010/2/2,1.344224971,0,0,1889050,2,0,0,0.00020545,0,0,0,9.49E-06,0,0,0,7100,0,0,1,142,142,38061,142,0
2010/2/3,1.344224971,0,0,1901200,2,0,0,0.000218144,0,0,0,1.62E-05,0,900,0,13500,0,1350,1,244,246,38307,246,0
2010/2/4,1.344224971,0,0,1912750,2,0,0,0.00021148,0,0,0,1.54E-05,0,3299.811439,0,11999.99,0,350,1,236,235,38542,235,0
2010/2/5,1.818648536,0,0,1925000,2,0,0,0.000330302,0,0,0,2.21E-05,0,88.97572597,0,26099,0,13768,1,250,250,38792,250,0
2010/2/6,1.818648536,0,0,1934550,2,0,0,0.000216983,0,0,0,1.73E-05,0,734.6153846,0,10850,0,1300,1,193,204,38996,204,0
2010/2/7,1.818648536,0,0,1944900,2,0,0,0.000216516,0,0,0,1.87E-05,0,1290.523691,0,11249,0,802,1,212,210,39206,210,0
2010/2/8,1.818648536,0,0,1955450,2,0,0,0.000277836,0,0,0,1.91E-05,0,150.6282125,0,17603,0,7004,1,221,221,39427,221,0
2010/2/9,1.818648536,0,0,1965900,2,0,0,0.000208115,0,0,0,1.89E-05,0,5225,0,10650,0,200,1,211,211,39638,211,0
2010/2/10,1.818648536,0.44,0,1973850,2,0,0,0.000906506,0,0,0,1.44E-05,0,15.58823529,0,59000,0,51000,1,165,166,39804,166,0
2010/2/11,1.818648536,0,0,1982750,2,0,0,0.000216082,0,0,0,1.61E-05,0,1112.5,0,9700,0,800,1,180,181,39985,181,0
2010/2/12,1.818648536,0,0,1992100,2,0,0,0.00025738,0,0,0,1.69E-05,0,105.9490085,0,18200,0,8825,1,194,193,40178,193,0
2010/2/13,1.818648536,0,0,2003300,2,0,0,0.00022772,0,0,0,2.03E-05,0,509.3224193,0,13399,0,2199,1,226,227,40405,227,0
2010/2/14,1.818648536,0,0,2013600,2,0,0,0.00027939,0,0,0,1.86E-05,0,52.82184014,0,35474.51,0,19500,1,214,215,40620,215,0
2010/2/15,2.527738215,0,0,2022850,2,0,0,0.000246914,0,0,0,2.32E-05,0,301.7580259,0,12450,0,3065,1,194,194,40814,194,0
2010/2/16,2.527738215,0,0,2031600,2,0,0,0.000235476,0,0,0,2.20E-05,0,434.4566313,0,10899.98,0,2014,1,185,182,40996,182,0
2010/2/17,2.527738215,0,0,2043200,2,0,0,0.0002239,0,0,0,2.92E-05,0,31.78102218,0,65173.13,0,36500,1,241,244,41240,244,0
2010/2/18,2.527738215,0,0,2054650,2,0,0,0.000229752,0,0,0,2.88E-05,0,154.4638015,0,18911.74,0,7413,1,234,235,41475,235,0
2010/2/19,2.527738215,0,0,2063600,2,0,0,0.000217198,0,0,0,2.25E-05,0,1278.516635,0,9749.98,0,700,1,185,183,41658,183,0
2010/2/20,2.527738215,0,0,2074700,2,0,0,0.000208253,0,0,0,2.79E-05,0,22186.68799,0,11150.03,0,50,1,224,224,41882,224,0
2010/2/21,2.527738215,0,0,2085400,2,0,0,0.000223057,0,0,0,2.69E-05,0,689.1798759,0,12266.83,0,1553,1,218,218,42100,218,0
2010/2/22,2.527738215,0,0,2098150,2,0,0,0.000366174,0,0,0,3.20E-05,0,65.21405555,0,32350,0,19551,1,262,261,42361,261,0
2010/2/23,2.527738215,0,0,2110700,2,0,0,0.000206313,0,0,0,3.15E-05,0,25100,0,12600,0,50,1,252,252,42613,252,0
2010/2/24,3.781179252,0,0,2120200,2,0,0,0.00026867,0,0,0,3.57E-05,0,179.245283,0,14800,0,5300,1,195,196,42809,196,0
2010/2/25,3.781179252,0,0,2127600,2,0,0,0.000216394,0,0,0,2.78E-05,0,1057.142857,0,8100,0,700,1,150,150,42959,150,0
2010/2/26,3.781179252,0,0,2136100,2,0,0,0.000303914,0,0,0,3.20E-05,0,64.5820591,0,29349,0,13162,1,176,176,43135,176,0
2010/2/27,3.781179252,0,0,2144750,2,0,0,0.000213066,0,0,0,3.25E-05,0,1922.222222,0,9101,0,450,1,176,176,43311,176,0
2010/2/28,3.781179252,0,0,2152850,2,0,0,0.000277949,0,0,0,3.05E-05,0,154.2857143,0,13399,0,5250,1,165,165,43476,165,0
2010/3/1,3.781179252,0,0,2162150,2,0,0,0.000217653,0,0,0,3.50E-05,0,930,0,10300,0,1000,1,187,187,43663,187,0
2010/3/2,3.781179252,0,0,2171950,2,0,0,0.000236516,0,0,0,3.68E-05,0,376.9230769,0,12400,0,2600,1,203,204,43867,204,0
2010/3/3,3.781179252,0,0,2179350,2,0,0,0.000209931,0,0,0,2.78E-05,0,2960,0,7650,0,250,1,150,151,44018,151,0
2010/3/4,3.781179252,0,0,2188450,2,0,0,0.000282099,0,0,0,3.42E-05,0,88.34951456,0,19400,0,10300,1,187,187,44205,187,0
2010/3/5,3.781179252,0,0,2197200,2,0,0,0.000444292,0,0,0,3.29E-05,0,45.69190601,0,27900,0,19150,1,178,178,44383,178,0
2010/3/6,3.781179252,0,0,2206350,2,0,0,0.000262333,0,0,0,3.44E-05,0,38.69496065,0,32797.39,0,23646,1,187,188,44571,188,0
2010/3/7,3.781179252,0,0,2215000,2,0,0,0.000281229,0,0,0,3.25E-05,0,114.4964407,0,16250,0,7555,1,177,178,44749,178,0
2010/3/8,4.53108175,0,0,2221800,2,0,0,0.000352965,0,0,0,3.06E-05,0,75.46684009,0,15845.18,0,9011,1,143,141,44890,141,0
2010/3/9,4.53108175,0,0,2229200,2,0,0,0.000264632,0,0,0,3.33E-05,0,185,0,11400,0,4000,1,149,149,45039,149,0
2010/3/10,4.53108175,0,0,2236650,2,0,0,0.000221336,0,0,0,3.36E-05,0,551.4433753,0,8850,0,1351,1,153,152,45191,152,0
